source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,initializeNameMap,"(69, 76)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,getTokenizerType,"(103, 124)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,getTokenizerType,"(112, 124)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,getTokenizerType,"(105, 112)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,getTokenizerType,"(113, 124)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,getTokenizerType,"(104, 124)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,computeExtraOptions,"(167, 177)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,computeExtraOptions,"(147, 177)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,computeExtraOptions,"(178, 181)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,computeExtraOptions,"(158, 177)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,computeExtraOptions,"(152, 177)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,<init>,"(205, 229)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,<init>,"(203, 229)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,<init>,"(229, 236)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,<init>,"(231, 236)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,<init>,"(205, 231)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,initFactory,"(303, 314)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,initFactory,"(284, 330)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,initFactory,"(293, 330)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,initFactory,"(293, 330)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,initFactory,"(272, 284)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,annotate,"(373, 383)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,annotate,"(377, 383)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,annotate,"(383, 383)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,annotate,"(383, 383)"
projects/CoreNLP/src/edu/stanford/nlp/pipeline/TokenizerAnnotator.java,annotate,"(373, 383)"
