source_filename,function_name,loc_suggestion
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjStartNfaWithStates_1,"(50, 51)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveNfa_1,"(71, 72)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveNfa_1,"(478, 480)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveNfa_1,"(478, 479)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveNfa_1,"(476, 481)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveNfa_1,"(479, 480)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa1_0,"(519, 535)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa2_0,"(544, 566)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa3_0,"(580, 582)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa3_0,"(575, 593)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa4_0,"(602, 625)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa5_0,"(647, 648)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa5_0,"(645, 650)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa5_0,"(645, 649)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa5_0,"(634, 658)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa5_0,"(639, 643)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa6_0,"(667, 694)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa7_0,"(703, 709)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa8_0,"(718, 724)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa9_0,"(733, 739)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa10_0,"(748, 754)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa11_0,"(763, 769)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjMoveStringLiteralDfa12_0,"(778, 787)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjCanMove_0,"(801, 803)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjFillToken,"(834, 836)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjFillToken,"(833, 836)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjFillToken,"(833, 834)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjFillToken,"(832, 833)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,jjFillToken,"(831, 832)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,getNextToken,"(849, 850)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,getNextToken,"(923, 927)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,getNextToken,"(863, 864)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,getNextToken,"(862, 864)"
projects/CoreNLP/src/edu/stanford/nlp/trees/tregex/tsurgeon/TsurgeonParserTokenManager.java,getNextToken,"(862, 863)"
